"ACTIVE_HUBS__C","ADDITIONAL_TAX_RATE__C","AGE_VERIFICATION_REQUIRED__C","ALCOHOL_BY_VOLUME__C","ALCOHOLIC_BEVERAGE__C","ALLOW_FOR_SOON_TO_EXPIRE__C","ARCHIVED_HUBS__C","ASSORTMENT_TYPE__C","AVAILABLE_TO_PURCHASE_VENDOR_PRODUCTS__C","AVALARA_TAX_ID__C","BARCODE_2__C","BARCODE_3__C","BARCODE__C","BRAND_DIVISION__C","BRAND_LINE_OLD__C","BRAND_NAME_OLD__C","BRAND_NAME__C","BRAND_OLD__C","BRAND_OWNER_OLD__C","BRAND_OWNER__C","BRAND_STORY__C","BRAND__C","BUFFER__C","CMS_PRODUCT_LINK__C","CRWN_CONTENT_READY__C","CATEGORY_GROUP__C","CATEGORY_LEVEL_1__C","CATEGORY_LEVEL_2__C","CATEGORY_LEVEL_3__C","CATEGORY_LEVEL_4__C","CATEGORY_LEVEL_5__C","CATEGORY_LEVEL_6__C","CHILE_ALCOHOL_SCHEDULE_AVAILABLE_TO_SALE__C","CLUSTERS_IN_DISCONTINUATION__C","CONTENT_RELEVANCE__C","COUNTRY_DEFAULT_COMPARE_AT_PRICE__C","COUNTRY_DEFAULT_PRICE__C","COUNTRY_RECOMMENDED_RETAIL_PRICE__C","COUNTRY__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","CUSTOMER_DELIVERY_OPTION__C","CUSTOMER_FULFILLMENT_TYPE__C","CYCLE_COUNT_FREQUENCY__C","DC_TEMPERATURE_DIFFERS_FROM_HUB_TEMP__C","DC_TEMPERATURE_STORAGE_REQUIREMENTS__C","DEFAULT_TAX_RATE__C","DRAFT_HUBS__C","EXCLUDE_FROM_PROMOTIONS__C","EXPIRY_DATE_TRACKING_REQUIRED__C","EXTERNAL_UNIQUE_IDENTIFIER__C","FRESH_PRODUCT__C","GLOBAL_CATEGORY_TREE__C","GLOBAL_NAME__C","GROSS_WEIGHT_UOM__C","GROSS_WEIGHT__C","HEIGHT_UOM__C","HUB_ADDITIONAL_STORAGE_REQUIREMENTS__C","HUB_TEMPERATURE_STORAGE__C","IEPS__C","ID","ISDELETED","IS_BUNDLE__C","IS_GENERIC_PRODUCT__C","IS_KEY_VALUE_ITEM__C","JOKR_ENTITY__C","JOKR_UPID__C","KEY_VALUE_ITEM__C","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LENGTH_UOM__C","LOCAL_HERO_PRODUCT__C","LONG_DESCRIPTION__C","MAXIMUM_ACCEPTABLE_RECEPTION_TEMP_C__C","MAXIMUM_QUANTITY__C","MINIMUM_ACCEPTABLE_RECEPTION_TEMP_C__C","MINIMUM_QUANTITY__C","NAME","NET_WEIGHT_UOM__C","NET_WEIGHT__C","NETSUITEID__C","NEXT_STATUS__C","NOTES__C","NUTRITIONAL_TABLE_REQUIRED__C","OPEN_CATALOGUE_URL__C","PRIVATE_LABEL_PRODUCT__C","PRODUCT_CONTENT_READY__C","PRODUCT_DESCRIPTION__C","PRODUCT_HEIGHT__C","PRODUCT_LENGTH__C","PRODUCT_OWNERSHIP__C","PRODUCT_REGISTRATION_STEP__C","PRODUCT_TITLE__C","PRODUCT_TYPE__C","PRODUCT_WIDTH__C","PUBLIC_IMAGE_URL__C","PURCHASING_STATUS__C","PURCHASING_UNAVAILABLE__C","QUALITY_TECHNICAL_CARD__C","RECEPTION_TEMPERATURE_TRACKING_REQUIRED__C","SKU__C","SEARCH_TERMS__C","SELLING_QUANTITY_UOM__C","SELLING_QUANTITY__C","SELLING_UOM__C","SHELF_LIFE_INBOUND_MINIMUM__C","SHELF_LIFE_OUTBOUND_MINIMUM__C","SHELF_LIFE_TRACKING_REQUIRED__C","SHELF_LIFE_TYPE__C","SHORT_DESCRIPTION__C","SOON_TO_EXPIRE_DEFAULT_DISCOUNT__C","SPECIAL_PACKAGING_REQUIREMENTS__C","STATUS__C","SUB_CATEGORY_CO__C","SUB_CATEGORY_MX__C","SUB_CATEGORY_PE__C","SUB_CATEGORY_US__C","SUBSTITUTE_1__C","SUBSTITUTE_2__C","SUBSTITUTE_3__C","SYSTEMMODSTAMP","TAX_CODE_2__C","TAX_CODE__C","TAX_PERCENTAGE_2__C","TAX_PERCENTAGE__C","TAXATION_READY__C","TESTDATEVALUE__C","TO_DISCONTINUE_WHEN_OUT_OF_STOCK__C","TOPSORT_VENDOR__C","TOTAL_SHELF_LIFE_IN_DAYS__C","TOTAL_TAX_RATE__C","TRANSPORT_TEMPERATURE__C","UI_CATEGORIES__C","UI_CONTENT_1_UOM__C","UI_CONTENT_1__C","UI_CONTENT_2_UOM__C","UI_CONTENT_2__C","UOM2__C","UNIT_VOLUME_IN_CM3__C","VALID_CLUSTERS__C","VENDOR_ACCOUNT__C","VENDOR_NAME__C","VENDOR_TEST_ITEM__C","VENDOR_MINIMUM_PRICE__C","VENDOR_REVENUE_SHARE_PERCENTAGE__C","VOLUME_UOM__C","VOLUME__C","WARRANTY_OFFERED__C","WIDTH_UOM__C","X18_CHAR_ID__C","YIELD_UOM__C","YIELD__C","COMPETITOR_PRICE_BENCHMARK_URL_1__C","COMPETITOR_PRICE_BENCHMARK_URL_2__C","COMPETITOR_PRICE_BENCHMARK_URL_3__C"
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x0157","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","92.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x0157","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFcMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Leche Deslactosada Santa Clara Tetra Pack 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Leche Deslactosada Santa Clara Tetra Pack 1 L","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x0157.png","","true","","No","BP_1x7090_1x0157","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Genérica","","0.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFcMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x1358_1x2039","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","118.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x1358_1x2039","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFdMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Jamón Lunch de Pavo Kir 220 g + Néctar de Mango Jume","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Jamón Lunch de Pavo Kir 220 g + Néctar de Mango Jumex 1 L","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x1358_1x2039.png","","true","","No","BP_1x7090_1x1358_1x2039","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Genérica","","0.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFdMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x1358_1x3205","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","118.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x1358_1x3205","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFeMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Jamón Lunch de Pavo Kir 220 g + Jumex Manzana 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Jamón Lunch de Pavo Kir 220 g + Jumex Manzana 1 L","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x1358_1x3205.png","","true","","No","BP_1x7090_1x1358_1x3205","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Genérica","","0.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFeMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x1358_1x3212","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","118.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x1358_1x3212","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFfMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Jamón Lunch de Pavo Kir 220 g + Jumex Durazno 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Jamón Lunch de Pavo Kir 220 g + Jumex Durazno 1 L","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x1358_1x3212.png","","true","","No","BP_1x7090_1x1358_1x3212","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Genérica","","0.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFfMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x1962","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","105.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x1962","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFgMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Mayonesa Hellmanns 390 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Mayonesa Hellmanns 390 g","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x1962.png","","true","","No","BP_1x7090_1x1962","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Genérica","","0.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFgMAM","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x2784","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","81.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x2784","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFhMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Nito Bimbo 62 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Nito Bimbo 62 g","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x2784.png","","true","","No","BP_1x7090_1x2784","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:58.000","false","Genérica","","8.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFhMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_1x7090_1x5831_1x1477","","","","Genérica","","","Genérica","","a0FD40000025Jn4MAE","","","","Oxxo: Panadería","Panadería","","","","","","false","","High","","133.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_1x7090_1x5831_1x1477","false","a0JD4000002i18dMAA","","","","","","Room Temperature","","a0UD4000001hSFiMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","Pan Bimbo Cero Cero 610 g + Jamón de Pavo Virginia Turkey Line Fud  290 g + Ques","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pan Bimbo Cero Cero 610 g + Jamón de Pavo Virginia Turkey Line Fud  290 g + Queso Americano La Villita 175 g","","","https://mioxxo.imgix.net/bundles/BP_1x7090_1x5831_1x1477.png","","true","","No","BP_1x7090_1x5831_1x1477","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Genérica","","0.0","","","g","610.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFiMAM","","","","",""
"0.0","","Yes - 18+","","Yes","false","0.0","Bundle","0.0","","","","BP_2x0011","","","","Beringer","","","Beringer","","a0FD40000025JnyMAE","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","542.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","","0.0","false","No","MX_BP_2x0011","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hSFjMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $420 Vino Rosado Beringer White Zinfandel 750 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $420 Vino Rosado Beringer White Zinfandel 750 ml","","","https://mioxxo.imgix.net/bundles/BP_2x0011.png","","true","","No","BP_2x0011","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","","0.0","0.0","false","14:33:58.000","false","Beringer","","0.0","","","ml","750.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFjMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0012","","","","Pepsi","","","Pepsi","","a0FD40000025JjOMAU","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","30.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_BP_2x0012","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hSFkMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $26.50 Pepsi Regular 600 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $26.50 Pepsi Regular 600 ml","","","https://mioxxo.imgix.net/bundles/BP_2x0012.png","","true","","No","BP_2x0012","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA16","0.0","16.0","false","14:33:58.000","false","Pepsi","","16.0","","","ml","600.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFkMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0024","","","","Pepsi","","","Pepsi","","a0FD40000025JjOMAU","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","30.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_BP_2x0024","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hSFlMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $26.50 Manzanita Sol NR 600 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $26.50 Manzanita Sol NR 600 ml","","","https://mioxxo.imgix.net/bundles/BP_2x0024.png","","true","","No","BP_2x0024","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA16","0.0","16.0","false","14:33:58.000","false","Pepsi","","16.0","","","ml","600.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFlMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x00614","","","","Santa Clara","","","Santa Clara","","a0FD40000025Ji0MAE","","","","Oxxo: Lácteos y refrigerados","Lácteos y refrigerados","","","","","","false","","High","","30.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_2x00614","false","a0JD4000002i18jMAA","","","","","","Room Temperature","","a0UD4000001hSFmMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $25 Leche Saborizada Chocolate Santa Clara 200 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $25 Leche Saborizada Chocolate Santa Clara 200 ml","","","https://mioxxo.imgix.net/bundles/BP_2x00614.png","","true","","No","BP_2x00614","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Santa Clara","","0.0","","","ml","200.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFmMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x00713","","","","Santa Clara","","","Santa Clara","","a0FD40000025Ji0MAE","","","","Oxxo: Lácteos y refrigerados","Lácteos y refrigerados","","","","","","false","","High","","30.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_2x00713","false","a0JD4000002i18jMAA","","","","","","Room Temperature","","a0UD4000001hSFnMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $25 Leche Saborizada Vanilla Santa Clara 200 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $25 Leche Saborizada Vanilla Santa Clara 200 ml","","","https://mioxxo.imgix.net/bundles/BP_2x00713.png","","true","","No","BP_2x00713","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Santa Clara","","0.0","","","ml","200.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFnMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0126","","","","Santa Clara","","","Santa Clara","","a0FD40000025Ji0MAE","","","","Oxxo: Lácteos y refrigerados","Lácteos y refrigerados","","","","","","false","","High","","59.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_2x0126","false","a0JD4000002i18jMAA","","","","","","Room Temperature","","a0UD4000001hSFoMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $56 Leche Entera Santa Clara Tetra Pack 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $56 Leche Entera Santa Clara Tetra Pack 1 L","","","https://mioxxo.imgix.net/bundles/BP_2x0126.png","","true","","No","BP_2x0126","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Santa Clara","","0.0","","","L","1.0","","","pk-2","0.0","","","","","","","","","","","a0UD4000001hSFoMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0157","","","","Santa Clara","","","Santa Clara","","a0FD40000025Ji0MAE","","","","Oxxo: Lácteos y refrigerados","Lácteos y refrigerados","","","","","","false","","High","","61.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_2x0157","false","a0JD4000002i18jMAA","","","","","","Room Temperature","","a0UD4000001hSFpMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $56 Leche Deslactosada Santa Clara Tetra Pack 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $56 Leche Deslactosada Santa Clara Tetra Pack 1 L","","","https://mioxxo.imgix.net/bundles/BP_2x0157.png","","true","","No","BP_2x0157","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","Santa Clara","","0.0","","","L","1.0","","","pk-2","0.0","","","","","","","","","","","a0UD4000001hSFpMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0172","","","","La Sierra","","","La Sierra","","a0FD40000025JfxMAE","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","34.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_2x0172","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hSFqMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $30 Frijoles bayos refritos La Sierra 430 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $30 Frijoles bayos refritos La Sierra 430 g","","","https://mioxxo.imgix.net/bundles/BP_2x0172.png","","true","","No","BP_2x0172","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","La Sierra","","0.0","","","g","430.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFqMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0183","","","","Peñafiel","","","Peñafiel","","a0FD40000025JcrMAE","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","28.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_BP_2x0183","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hSFrMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $26.50 Squirt Toronja 600 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $26.50 Squirt Toronja 600 ml","","","https://mioxxo.imgix.net/bundles/BP_2x0183.png","","true","","No","BP_2x0183","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA16","0.0","16.0","false","14:33:58.000","false","Peñafiel","","16.0","","","ml","600.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFrMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0230","","","","La Posada","","","La Posada","","a0FD40000025JoPMAU","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","39.8","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_BP_2x0230","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hSFsMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $35 Harina de Trigo La Posada 1 kg","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $35 Harina de Trigo La Posada 1 kg","","","https://mioxxo.imgix.net/bundles/BP_2x0230.png","","true","","No","BP_2x0230","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA0","0.0","0.0","false","14:33:58.000","false","La Posada","","0.0","","","kg","1.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFsMAM","","","","",""
"0.0","","No","","","false","0.0","Bundle","0.0","","","","BP_2x0258","","","","Pepsi","","","Pepsi","","a0FD40000025JjOMAU","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","68.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_BP_2x0258","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hSFtMAM","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:58.000Z","","","","false","","","99.0","","1.0","2 x $63 Pepsi Regular 2.5 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","2 x $63 Pepsi Regular 2.5 L","","","https://mioxxo.imgix.net/bundles/BP_2x0258.png","","true","","No","BP_2x0258","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:58.000Z","","IVA16","0.0","16.0","false","14:33:58.000","false","Pepsi","","16.0","","","L","2.5","","","ea","0.0","","","","","","","","","","","a0UD4000001hSFtMAM","","","","",""
